pays;pays.fr;tax;tax.fr;in_gdp
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);18.1425944
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);18.2123864
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);18.2904606
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);19.4561162
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);18.8336482
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);18.0648456
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);18.1130637
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);17.6570201
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);15.6273956
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);15.8017826
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);15.5695175
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);15.5694146
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);15.6527331
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);15.8872793
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);15.6750507
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);15.8095907
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);15.957671
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);15.7256157
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);15.7283571
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);16.2742432
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);16.1050195
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);16.2288639
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);16.4455515
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);16.7315157
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);16.9124833
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);16.7188495
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);16.6792473
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);16.7352415
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);16.0179894
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);14.8273574
FRA;France;2000;2000 Cotisations de sécurité sociale (CSS);14.8498861
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);7.192664099364287
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.015780431682813
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.144965157574545
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.223098199060876
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.20675713835418
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.261056630530417
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.329323672629174
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.390534183068976
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.324706781817795
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.361313365157029
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.361501023943894
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.415757821644746
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.392792862817599
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.403589692924387
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.358646630761559
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.300502648754462
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.273315503728767
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.247083623737469
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.378204221990345
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.492689175574975
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.404353255547655
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.209307067712174
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.330756134760827
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.641076573104959
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.661727611849814
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.68818101472869
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.77299304393073
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.787589246267656
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.854355156773051
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.950755410024968
PDEV;NA;2000;2000 Cotisations de sécurité sociale (CSS);8.82690436661669
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);11.280111816609294
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.14200202032699
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.520752543192291
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.67782079639183
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.517495391943791
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.286791209847367
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.556871147550902
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.652840983799795
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.222896370861017
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.350650957787103
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.296492986649998
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.201801066424064
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.175746024374234
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.245019630553143
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.09518068678573
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.002120687541494
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);11.888502308617417
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);11.822810898075513
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);11.943706621232542
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.336482559547724
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.178021278890034
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.20494713042565
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.422295721376974
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.460605743323953
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.41346476885641
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.37105926697829
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.483668842864173
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.464057387149172
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.625930310632006
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);12.737394448256103
EU;NA;2000;2000 Cotisations de sécurité sociale (CSS);13.264584927957936
FRA;France;1110;1110 CSG;0
FRA;France;1110;1110 CSG;0
FRA;France;1110;1110 CSG;0.4008098842821479
FRA;France;1110;1110 CSG;0.5470397327439245
FRA;France;1110;1110 CSG;0.7817750992850653
FRA;France;1110;1110 CSG;0.7991640860526481
FRA;France;1110;1110 CSG;0.9828040106340882
FRA;France;1110;1110 CSG;1.407959729882805
FRA;France;1110;1110 CSG;2.735180012504194
FRA;France;1110;1110 CSG;2.802449138741812
FRA;France;1110;1110 CSG;2.8885435107442943
FRA;France;1110;1110 CSG;2.979601311521809
FRA;France;1110;1110 CSG;3.003809323432526
FRA;France;1110;1110 CSG;3.060325984222851
FRA;France;1110;1110 CSG;3.088139157502212
FRA;France;1110;1110 CSG;3.2828829253870797
FRA;France;1110;1110 CSG;3.39129861381514
FRA;France;1110;1110 CSG;3.541643770389687
FRA;France;1110;1110 CSG;3.6778972672639374
FRA;France;1110;1110 CSG;3.6516085541300627
FRA;France;1110;1110 CSG;3.640818448370685
FRA;France;1110;1110 CSG;3.7859785732686855
FRA;France;1110;1110 CSG;4.008167095147631
FRA;France;1110;1110 CSG;4.060685837224832
FRA;France;1110;1110 CSG;4.052586205050086
FRA;France;1110;1110 CSG;4.156907642693943
FRA;France;1110;1110 CSG;4.068713254073369
FRA;France;1110;1110 CSG;4.102866383720166
FRA;France;1110;1110 CSG;4.899277234465488
FRA;France;1110;1110 CSG;4.628000884005024
FRA;France;1110;1110 CSG;4.914324364417336
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.3920475
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;5.122163
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.300237015717852
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.298952667256076
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.154628700714935
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.013809613947352
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.062814689365912
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;3.9519015701171956
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.702860387495806
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.858251261258188
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.902668389255706
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.630419388478191
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.309521576567475
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.284779315777149
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.101528242497788
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.42873707461292
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.14454678618486
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;3.6891144296103136
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;3.6676127327360626
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;3.4838527458699375
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;3.532290851629315
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;3.636253826731315
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.011701404852368
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.364129162775169
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.4287718949499135
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.345013957306056
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.480537645926631
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.448810116279833
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.520214065534513
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.670978215994976
FRA;France;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;4.6468148355826635
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.499098969422663
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.063377578863923
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.101783790324674
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.143954108119695
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.943397201557527
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.899176279879129
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.96589152973054
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.130563566200848
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.383222609786808
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.391853156409248
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.64558655294461
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.524833965227552
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.424750213279884
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;7.927082376799721
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;7.820052610155852
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.2024222826729
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.54263752591725
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.947192347709475
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.944824702095518
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;7.89453190546652
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;7.84240535859441
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.350042230199632
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.46922991111588
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.820760180056546
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.946971425400838
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.210066471972773
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.107572589250921
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.198242043533718
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.127295419861458
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.219190951533538
PDEV;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.918455564999274
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;10.298288241699662
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.244390019325655
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;10.074829143936686
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;10.255959360027003
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.836086702301975
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.374879348830586
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.037808298230246
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.908650897250476
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.924048348181376
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.863728930553666
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.741292254106941
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.806259665124157
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.50659263855678
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.299265402228498
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.078251987585496
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.156655275614964
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.390153690346143
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.701507003774935
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.90132163524423
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.729227154071747
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.471280629873268
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.54503171992249
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.908029297040814
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.05808381134295
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.092123544806583
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.077895402969645
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;8.98411194874057
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.142027813036652
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.22042390738737
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.324800894285028
EU;NA;1100;1100 Impôts sur le revenu, les bénéfices et les gains en capital des personnes physiques;9.614753176286754
FRA;France;4000;4000 Impôts sur le patrimoine;2.6039499
FRA;France;4000;4000 Impôts sur le patrimoine;2.6206532
FRA;France;4000;4000 Impôts sur le patrimoine;3.1845141
FRA;France;4000;4000 Impôts sur le patrimoine;2.7549669
FRA;France;4000;4000 Impôts sur le patrimoine;2.8861728
FRA;France;4000;4000 Impôts sur le patrimoine;2.8257352
FRA;France;4000;4000 Impôts sur le patrimoine;2.9316227
FRA;France;4000;4000 Impôts sur le patrimoine;3.1069818
FRA;France;4000;4000 Impôts sur le patrimoine;3.0893813
FRA;France;4000;4000 Impôts sur le patrimoine;3.1453755
FRA;France;4000;4000 Impôts sur le patrimoine;2.9772988
FRA;France;4000;4000 Impôts sur le patrimoine;2.943004
FRA;France;4000;4000 Impôts sur le patrimoine;2.9672071
FRA;France;4000;4000 Impôts sur le patrimoine;3.0343183
FRA;France;4000;4000 Impôts sur le patrimoine;3.1662506
FRA;France;4000;4000 Impôts sur le patrimoine;3.3078621
FRA;France;4000;4000 Impôts sur le patrimoine;3.3726359
FRA;France;4000;4000 Impôts sur le patrimoine;3.3595118
FRA;France;4000;4000 Impôts sur le patrimoine;3.2440836
FRA;France;4000;4000 Impôts sur le patrimoine;3.3229812
FRA;France;4000;4000 Impôts sur le patrimoine;3.534645
FRA;France;4000;4000 Impôts sur le patrimoine;3.6408347
FRA;France;4000;4000 Impôts sur le patrimoine;3.7707296
FRA;France;4000;4000 Impôts sur le patrimoine;3.8359749
FRA;France;4000;4000 Impôts sur le patrimoine;3.8959491
FRA;France;4000;4000 Impôts sur le patrimoine;4.0552661
FRA;France;4000;4000 Impôts sur le patrimoine;4.1109957
FRA;France;4000;4000 Impôts sur le patrimoine;4.2469713
FRA;France;4000;4000 Impôts sur le patrimoine;3.9896619
FRA;France;4000;4000 Impôts sur le patrimoine;3.8870826
FRA;France;4000;4000 Impôts sur le patrimoine;3.9760104
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.5775019117037603
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.442576862019459
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.4642959351541824
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.55263775178291
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.5792705468904855
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.473671785222673
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.482534445156898
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.4791677535169345
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.446669243818384
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.4944641526128137
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.4520991467586217
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.4601119915321843
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.521550589956556
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.5711453013235386
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.556618428510034
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.593025658627182
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.628615661573813
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.6330255614202667
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.563780280803476
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.6418570808594577
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.5371342527873058
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.497572902309452
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.4990933670801785
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.5405207698772805
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.5651716403163802
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.5801602065766787
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.614332912450211
PDEV;NA;4000;4000 Impôts sur le patrimoine;3.1415917722892
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.5814284598176767
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.5433391585277607
PDEV;NA;4000;4000 Impôts sur le patrimoine;2.6852699019375623
EU;NA;4000;4000 Impôts sur le patrimoine;1.3226922646604027
EU;NA;4000;4000 Impôts sur le patrimoine;1.2035484662937437
EU;NA;4000;4000 Impôts sur le patrimoine;1.251390045120373
EU;NA;4000;4000 Impôts sur le patrimoine;1.4141184307407872
EU;NA;4000;4000 Impôts sur le patrimoine;1.4171093991156893
EU;NA;4000;4000 Impôts sur le patrimoine;1.3522537134699353
EU;NA;4000;4000 Impôts sur le patrimoine;1.408936755936795
EU;NA;4000;4000 Impôts sur le patrimoine;1.4219603128147282
EU;NA;4000;4000 Impôts sur le patrimoine;1.3685574159888712
EU;NA;4000;4000 Impôts sur le patrimoine;1.4132091624461156
EU;NA;4000;4000 Impôts sur le patrimoine;1.4094945167502702
EU;NA;4000;4000 Impôts sur le patrimoine;1.365134359344974
EU;NA;4000;4000 Impôts sur le patrimoine;1.4122255224107378
EU;NA;4000;4000 Impôts sur le patrimoine;1.6140824662438884
EU;NA;4000;4000 Impôts sur le patrimoine;1.555068527678986
EU;NA;4000;4000 Impôts sur le patrimoine;1.562723481516738
EU;NA;4000;4000 Impôts sur le patrimoine;1.6059449266800547
EU;NA;4000;4000 Impôts sur le patrimoine;1.5658995739675972
EU;NA;4000;4000 Impôts sur le patrimoine;1.4013108158412042
EU;NA;4000;4000 Impôts sur le patrimoine;1.4558937411442288
EU;NA;4000;4000 Impôts sur le patrimoine;1.3707413863186597
EU;NA;4000;4000 Impôts sur le patrimoine;1.407764343072642
EU;NA;4000;4000 Impôts sur le patrimoine;1.530292220185823
EU;NA;4000;4000 Impôts sur le patrimoine;1.6245795717077118
EU;NA;4000;4000 Impôts sur le patrimoine;1.6865104985294481
EU;NA;4000;4000 Impôts sur le patrimoine;1.6827849456781157
EU;NA;4000;4000 Impôts sur le patrimoine;1.6959111320767384
EU;NA;4000;4000 Impôts sur le patrimoine;1.6361387425430383
EU;NA;4000;4000 Impôts sur le patrimoine;1.637476720362145
EU;NA;4000;4000 Impôts sur le patrimoine;1.6141144184147191
EU;NA;4000;4000 Impôts sur le patrimoine;1.6726303296796718
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.194186
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;1.8512619
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;1.9501636
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;1.9236174
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;1.9621703
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.0562071
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.2632226
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.5596579
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.5917822
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.8892335
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.9953909
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;3.2894224
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.7964324
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.423528
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.6931506
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.3537536
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.9002855
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.8932107
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.8406379
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;1.4323689
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.3364107
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.6269838
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.5829101
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.6371517
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.3080772
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.0839898
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.0294101
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.3231925
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.096698
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.2214176
FRA;France;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.3193171
PDEV;NA;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.8030516235102025
PDEV;NA;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.594921906550333
PDEV;NA;1200;1200 Impôts sur le revenu, les bénéfices et les gains en capital des sociétés;2.3939835125576723
